ground_truth,prediction,correct,escalate,thought
0,1,0,1,"Person 1 made the booking 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, and with no prior cancellations or repeated guest status, the likelihood of keeping the booking is moderately high.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance (arrival on June 18, 2016, with booking likely made in March or April), a timeframe associated with a 62% likelihood of keeping the booking, and with no red flags like prior cancellations or special requests, making it more likely the booking will be kept.  
PREDICTION: 1"
1,1,1,1,"Person 1 made a booking 30 to 90 days in advance, which historically correlates with a 62% likelihood of keeping the booking, and with no prior cancellations, a short stay, and only two special requests (which may indicate importance of the trip), the evidence slightly favors the booking being kept.  
PREDICTION: 1"
0,1,0,1,"Person 1 made the booking 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, and with no prior cancellations or special requests, the likelihood of keeping the booking is moderately high.  
PREDICTION: 1"
0,1,0,1,"Person 1's booking was likely made 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, and with no prior cancellations, no special requests, and a typical family size, there are no strong indicators of cancellation, so the booking was likely kept.  
PREDICTION: 1"
0,1,0,1,"Person 1 made the booking 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, and with no prior cancellations or complex requirements (only 1 special request, no parking), the likelihood of keeping the booking is moderately high.  
PREDICTION: 1"
1,1,1,1,"Person 1 booked 30 to 90 days in advance (arrival on November 01, 2016; assuming booking date between August 03 and September 03, 2016), a window where 62% of bookings were kept, and with only 1 special request and no prior cancellations, they are more likely to keep the booking.  
PREDICTION: 1"
1,1,1,1,"Person 1 made a booking 30 to 90 days in advance (arrival on October 13, 2015, with booking likely made in July–August 2015), and since 62% of such bookings were kept and there are no red flags like prior cancellations, special requests, or parking needs, the most likely outcome is that the booking will be kept.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, and with only 1 weekday night and no weekend nights, the booking appears low-risk despite no prior guest history, making it more likely to be kept.  
PREDICTION: 1"
1,1,1,1,"Person 1 booked 30 to 90 days in advance, a timeframe associated with a 62% likelihood of keeping the booking, and their profile (family with children, multiple special requests) suggests commitment, making cancellation less likely.  
PREDICTION: 1"
0,1,0,1,"Person 1 made the booking 30 to 90 days in advance (from August 27 to September 25, 2015), a timeframe in which 62% of bookings were kept, and with no prior cancellations, no special requests, and minimal demands (only 2 adults, no parking), the likelihood of keeping the booking is moderately high.  
PREDICTION: 1"
0,1,0,1,"Person 1 made the booking 30 to 90 days in advance (from February 10 to March 12, 2017), a timeframe in which 62% of bookings were kept, suggesting a higher likelihood of retention despite no prior guest history or special requests.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance (arrival on June 19, 2016, with booking likely made in March or April), a timeframe in which 62% of bookings were kept, and with no prior cancellations or repeated guest history, the likelihood of keeping the booking is moderately high.  
PREDICTION: 1"
0,1,0,1,"Person 1 made the booking 30 to 90 days in advance (arrival on November 21, 2016; assuming booking date between August 23 and October 23, 2016), a timeframe in which 62% of bookings were kept, and with no prior cancellations or repeated guest status, the likelihood of keeping the booking is moderately high.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance (from December 2016 to January 2017, assuming typical booking windows), a timeframe in which 62% of bookings were kept, and with no prior cancellations or repeated guest status, the likelihood of keeping the booking is moderately high despite the parking and special requests adding slight risk.  
PREDICTION: 1"
0,1,0,1,"Person 1 made the booking 30 to 90 days in advance (arrival on January 07, 2017, with booking likely made in October–November 2016), and since 62% of such bookings were kept and there are no red flags like prior cancellations or special requests, it is more likely the booking was kept.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance (arrival on April 25, 2016, with booking likely made in late January to late March), a timeframe in which 62% of bookings were kept, and with only 1 special request, no parking, and no prior cancellations, they are more likely to keep the booking.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking for a 3-night stay (2 weekend nights and 1 weekday night) arriving on November 20, 2016, which is week 48; assuming the booking was made between August 22 and September 21, 2016 (30 to 90 days in advance), the 62% retention rate for such advance bookings suggests a higher likelihood of the booking being kept, especially since the guest is not a repeated guest but has no prior cancellations and made a special request, indicating some commitment.  
PREDICTION: 1"
1,1,1,1,"Person 1 made a booking 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, and with no risk factors such as prior cancellations, special requests, or parking needs, making it more likely the booking will be kept.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance (arrival on August 17, 2015, with booking likely made in late May to late June), a timeframe in which 62% of bookings were kept, and with no prior cancellations or special requests, the likelihood of keeping the booking is moderately high.  
PREDICTION: 1"
1,1,1,1,"Person 1 made a booking 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, and with no red flags like prior cancellations or special requests, making it more likely the booking will be kept.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance (from January 17 to February 15, 2017, assuming typical booking windows), a timeframe in which 62% of bookings were kept, and with no prior cancellations or repeated guest status, the likelihood of keeping the booking is moderately high.  
PREDICTION: 1"
0,1,0,1,"Person 1 made a reservation arriving on August 28, 2016, and since bookings made 30 to 90 days in advance are kept 62% of the time (a majority), and there are no red flags like prior cancellations, special requests, or parking needs, it is more likely the booking will be kept.  
PREDICTION: 1"
1,1,1,1,"Since Person 1 made the booking 30 to 90 days in advance—a timeframe in which 62% of bookings were kept—and has no prior cancellations, no special requests, and a simple booking profile, it is more likely the booking will be kept.  
PREDICTION: 1"
0,1,0,1,"Person 1 made a booking 30 to 90 days in advance, and since 62% of such bookings are kept, it is more likely the booking will be kept.  
PREDICTION: 1"
0,1,0,1,"Since Person 1 made the booking 30 to 90 days in advance—a window associated with a 62% likelihood of keeping the booking—and has no history of cancellations or special requests, it is more likely the booking will be kept.  
PREDICTION: 1"
1,1,1,1,"Person 1 made a booking 30 to 90 days in advance (arrival on August 16, 2015, implies booking between May 18 and July 18, 2015), and since 62% of such bookings were kept, it is more likely the booking was kept.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking arriving on July 24, 2016, which is likely within the 30 to 90 days advance window, and since 62% of bookings in that window were kept and Person 1 has no prior cancellations or special requests, it is more likely they will keep the booking.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance (arrival on April 09, 2016; assuming booking date is between January 10 and March 10, 2016), and since 62% of such bookings were kept and Person 1 has no prior cancellations or special requests, it is more likely the booking will be kept.  
PREDICTION: 1"
0,1,0,1,"Person 1 booked 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, and with no prior cancellations or repeated guest status, the likelihood of keeping the booking is moderately high.  
PREDICTION: 1"
0,1,0,1,"Person 1 made the booking 30 to 90 days in advance (from the arrival date of October 09, 2015, and assuming the booking was made between July 11 and September 10, 2015), a timeframe in which 62% of bookings were kept, and with no prior cancellations, no repeated guest status, and minimal demands (no parking or special requests), the likelihood of keeping the booking is slightly above average.  
PREDICTION: 1"
1,1,1,1,"Person 1 made a booking arriving on December 30, 2015, which is week 53; assuming they booked between 30 to 90 days in advance (a common timeframe for such a year-end stay), the 62% retention rate for this window suggests a higher likelihood of keeping the booking, especially since they are not a repeated guest but have no prior cancellations, and the stay involves only weekday nights with minimal demands (no parking, no special requests).  
PREDICTION: 1"
0,1,0,1,"Person 1 made the booking 30 to 90 days in advance (arrival on October 29, 2015; assuming booking date is around late July to late August 2015), which correlates with a 62% chance of keeping the booking, and although they have a history of one cancellation and are not a repeated guest, the advance booking window slightly favors retention.  
PREDICTION: 1"
1,1,1,1,"Person 1 made a booking 30 to 90 days in advance (arrival on August 09, 2016; assuming booking date between May 11 and July 11, 2016), and since 62% of such bookings were kept and there are no red flags like previous cancellations, special requests, or parking needs, it is more likely the booking will be kept.  
PREDICTION: 1"
0,1,0,1,"Person 1 made the booking 30 to 90 days in advance (arrival on May 13, 2017, with booking likely made in February or early March), a timeframe associated with a 62% likelihood of keeping the booking, and with no prior cancellations or special requests, it is more likely the booking will be kept.  
PREDICTION: 1"
1,1,1,1,"Person 1 booked 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, making it more likely the booking was retained despite no special requests or repeat guest status.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, and with only 1 special request and no history of cancellations, the likelihood of keeping the booking is moderately high.  
PREDICTION: 1"
0,1,0,1,"Person 1 made a booking arriving on February 17, 2016, which likely falls within the 30 to 90 days advance range, and given that 62% of such bookings were kept, combined with a short stay, no weekend nights, no parking or special requests, and a history of one cancellation but not being a repeated guest, the likelihood of keeping the booking is slightly above average.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, and with no red flags like prior cancellations or parking needs, making it more likely the booking will be kept.  
PREDICTION: 1"
0,1,0,1,"Person 1 made a booking 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, and with no red flags like prior cancellations or special requests, making it more likely the booking will be kept.  
PREDICTION: 1"
0,1,0,1,"Person 1 made the booking 30 to 90 days in advance (from January 2017 to February 05, 2017), a timeframe associated with a 62% likelihood of keeping the booking, and with no prior cancellations or repeated guest history, the odds favor keeping the booking.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance (from March 16 to April 14, 2017), a timeframe associated with a 62% likelihood of keeping the booking, and with no prior cancellations or special requests, the evidence suggests they are likely to keep the booking.  
PREDICTION: 1"
0,1,0,1,"Person 1 booked 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, making it more likely the booking was retained.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance (arrival on August 29, 2016; assuming booking was made in late May to late July 2016), a timeframe in which 62% of bookings were kept, and with no prior cancellations or special requests, the likelihood of keeping the booking is moderately high.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance (arrival on March 09, 2017, assuming booking date between December 10, 2016, and February 7, 2017), a window where 62% of bookings were kept, and with 3 special requests (indicating higher commitment), increasing the likelihood of the booking being kept.  
PREDICTION: 1"
1,1,1,1,"Person 1 made the booking 30 to 90 days in advance, a timeframe in which 62% of bookings were kept, and with no prior cancellations or repeated guest status, the likelihood of keeping the booking is moderately high.  
PREDICTION: 1"
