condition,base_rate,n,pred_acc,esc_acc,esc_rate,esc_w,esc_r,gap,tp,tn,fp,fn
dti_over_30,0.51,238,0.6554621848739496,0.37815126050420167,0.9663865546218487,1.0,0.9487179487179487,0.2773109243697479,82,8,148,0
loan_under_5000,0.53,233,0.7939914163090128,0.21888412017167383,0.9871244635193133,1.0,0.9837837837837838,0.575107296137339,48,3,182,0
dti_over_25,0.64,231,0.6796536796536796,0.3463203463203463,0.974025974025974,1.0,0.9617834394904459,0.3333333333333333,74,6,151,0
dti_under_10,0.67,244,0.6721311475409836,0.4057377049180328,0.889344262295082,0.95,0.8597560975609756,0.2663934426229508,76,23,141,4
loan_over_25000,0.75,231,0.7489177489177489,0.35064935064935066,0.9004329004329005,1.0,0.8670520231213873,0.3982683982683982,58,23,150,0
fico_650_680,0.83,247,0.8218623481781376,0.2834008097165992,0.8785425101214575,0.9545454545454546,0.8620689655172413,0.5384615384615384,42,28,175,2
fico_650_700_dti_under_20,0.9,242,0.9008264462809917,0.3305785123966942,0.7107438016528925,0.7083333333333334,0.7110091743119266,0.5702479338842975,17,63,155,7
fico_over_700,0.91,250,0.892,0.604,0.464,0.8148148148148148,0.42152466367713004,0.28800000000000003,22,129,94,5
fico_over_750_dti_under_20,0.92,249,0.8955823293172691,0.44176706827309237,0.5502008032128514,0.46153846153846156,0.5605381165919282,0.45381526104417674,12,98,125,14
fico_over_750_loan_under_20000,0.93,206,0.9368932038834952,0.5,0.5242718446601942,0.6923076923076923,0.5129533678756477,0.4368932038834952,9,94,99,4
