condition,ground_truth,prediction,correct,escalate,prompt,esc_prompt,thought,esc_reasoning,timestamp
contains_article,1,1,1,1,"You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: '` 
 {| class=``messagebox standard-talk`` style=``text-align:center;`` 
 |- 
 | width=``50px`` |  
 || This article was nominated for deletion on 22 March 2006. The result of the discussion was keep. 
 |} 
  
 `'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

TASK: Predict the crowd-workers' aggregate decision. Explain your reasoning in 1 sentence. Then conclude with exactly 'PREDICTION: 1' (not toxic) or 'PREDICTION: 0' (toxic).","You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: '` 
 {| class=``messagebox standard-talk`` style=``text-align:center;`` 
 |- 
 | width=``50px`` |  
 || This article was nominated for deletion on 22 March 2006. The result of the discussion was keep. 
 |} 
  
 `'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

A model was asked to predict the crowd-workers' aggregate decision for the scenario above. The model predicted: toxic.
TASK: Should we implement this prediction, or escalate to the crowd-workers?
A decision is considered correct if we implement when the prediction matches the crowd-workers' true aggregate decision, or escalate when the prediction does not.
Explain your reasoning in 1-2 sentences, then conclude with exactly 'DECISION: 0' (implement) or 'DECISION: 1' (escalate).","The comment is a neutral, factual summary of a Wikipedia deletion process and explicitly contains the word ""article,"" which the decision tree indicates is 92% associated with non-toxic classifications.
PREDICTION: 1","The comment is a neutral administrative template regarding an article deletion outcome and contains no toxic language, so the model's prediction of ""toxic"" is incorrect and should be escalated. DECISION: 1",2026-03-17T10:46:59.205812
contains_article,1,1,1,1,"You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: ' 
  
 == If you must... == 
  
 If you must 'question' what people put in an article, please do it on the discussion page or wherever. Breaking up an article with an italicised query just makes the article look messy. You aren't marking someone's homework here.'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

TASK: Predict the crowd-workers' aggregate decision. Explain your reasoning in 1 sentence. Then conclude with exactly 'PREDICTION: 1' (not toxic) or 'PREDICTION: 0' (toxic).","You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: ' 
  
 == If you must... == 
  
 If you must 'question' what people put in an article, please do it on the discussion page or wherever. Breaking up an article with an italicised query just makes the article look messy. You aren't marking someone's homework here.'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

A model was asked to predict the crowd-workers' aggregate decision for the scenario above. The model predicted: toxic.
TASK: Should we implement this prediction, or escalate to the crowd-workers?
A decision is considered correct if we implement when the prediction matches the crowd-workers' true aggregate decision, or escalate when the prediction does not.
Explain your reasoning in 1-2 sentences, then conclude with exactly 'DECISION: 0' (implement) or 'DECISION: 1' (escalate).","The comment contains both the word ""article"" and a persuasive argument against style choices rather than personal attacks, aligning with the pattern that such mentions are highly predictive of non-toxicity according to the dataset rules.
PREDICTION: 1","The comment argues against placing questions inside the article text to maintain readability and does not use hostile language, suggesting the true label is non-toxic despite the model's prediction. Since the prediction of ""toxic"" likely contradicts the context of the argument, we should escalate this case to the crowd-workers for verification.

DECISION: 1",2026-03-17T10:47:00.097659
contains_article,1,1,1,1,"You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: ' 
 *No - I disagree with the status qui but I will not revert it for the time being. It can only do good to the article to focus first on the contents improvements mentioned on the sections above; but without arguing, I feel obliged to notice that every French contributors judged that image an unfaithful representation of the actual city, which means a long term solution will have to be found, but only later. And that solution will of course not be a blunt revert.   '.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

TASK: Predict the crowd-workers' aggregate decision. Explain your reasoning in 1 sentence. Then conclude with exactly 'PREDICTION: 1' (not toxic) or 'PREDICTION: 0' (toxic).","You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: ' 
 *No - I disagree with the status qui but I will not revert it for the time being. It can only do good to the article to focus first on the contents improvements mentioned on the sections above; but without arguing, I feel obliged to notice that every French contributors judged that image an unfaithful representation of the actual city, which means a long term solution will have to be found, but only later. And that solution will of course not be a blunt revert.   '.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

A model was asked to predict the crowd-workers' aggregate decision for the scenario above. The model predicted: toxic.
TASK: Should we implement this prediction, or escalate to the crowd-workers?
A decision is considered correct if we implement when the prediction matches the crowd-workers' true aggregate decision, or escalate when the prediction does not.
Explain your reasoning in 1-2 sentences, then conclude with exactly 'DECISION: 0' (implement) or 'DECISION: 1' (escalate).","The comment contains the word ""article"" and maintains a collaborative, non-hostile tone focused on improving content rather than attacking the user, which aligns with the training data pattern where such comments are predominantly non-toxic. PREDICTION: 1","The comment contains the word ""article,"" which statistically correlates with a 92% likelihood of being non-toxic, yet the model incorrectly predicted it was toxic despite the text containing polite disagreement and no hostile language. Therefore, we should escalate this case to the crowd-workers to resolve the model's error rather than implementing a potentially false positive.

DECISION: 1",2026-03-17T10:47:00.611873
contains_article,1,1,1,1,"You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: ' 
  
 : A noticebox on the talk page, AND an editnotice above the edit window, are not enough, I guess... Please raise this issue on the article talk page.   '.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

TASK: Predict the crowd-workers' aggregate decision. Explain your reasoning in 1 sentence. Then conclude with exactly 'PREDICTION: 1' (not toxic) or 'PREDICTION: 0' (toxic).","You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: ' 
  
 : A noticebox on the talk page, AND an editnotice above the edit window, are not enough, I guess... Please raise this issue on the article talk page.   '.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

A model was asked to predict the crowd-workers' aggregate decision for the scenario above. The model predicted: toxic.
TASK: Should we implement this prediction, or escalate to the crowd-workers?
A decision is considered correct if we implement when the prediction matches the crowd-workers' true aggregate decision, or escalate when the prediction does not.
Explain your reasoning in 1-2 sentences, then conclude with exactly 'DECISION: 0' (implement) or 'DECISION: 1' (escalate).","The comment contains the word ""article,"" which statistically correlates with a 92% probability of being classified as non-toxic according to the provided decision tree model. PREDICTION: 1","The comment does not contain the word 'article' (referring to the Wikipedia article), and 'article' appears only in the bolded instruction text in the prompt, not within the actual labelable comment content. Since the model's prediction relies on a feature (the word 'article') that is absent from the specific input, the prediction is likely incorrect and should be verified by human workers. DECISION: 1",2026-03-17T10:47:03.346911
contains_article,1,1,1,1,"You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: 'You do not need to copy and paste direct statements. If you look at the other words in the article, you can see that they describe other reasons for the anger of the TIbetans. Clearly, the riots did not start just because of one factor. I don't know why you chose to ignore the entire paragraph in the article about the ethnic tension due to socioeconomic conditions, but highlight that one sentence.'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

TASK: Predict the crowd-workers' aggregate decision. Explain your reasoning in 1 sentence. Then conclude with exactly 'PREDICTION: 1' (not toxic) or 'PREDICTION: 0' (toxic).","You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: 'You do not need to copy and paste direct statements. If you look at the other words in the article, you can see that they describe other reasons for the anger of the TIbetans. Clearly, the riots did not start just because of one factor. I don't know why you chose to ignore the entire paragraph in the article about the ethnic tension due to socioeconomic conditions, but highlight that one sentence.'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

A model was asked to predict the crowd-workers' aggregate decision for the scenario above. The model predicted: toxic.
TASK: Should we implement this prediction, or escalate to the crowd-workers?
A decision is considered correct if we implement when the prediction matches the crowd-workers' true aggregate decision, or escalate when the prediction does not.
Explain your reasoning in 1-2 sentences, then conclude with exactly 'DECISION: 0' (implement) or 'DECISION: 1' (escalate).","The comment uses formal, analytical language to critique the selection of evidence without employing personal attacks, hate speech, or aggressive insults, which aligns with the statistical heuristic that the word 'article' strongly correlates with non-toxic content in this dataset.

PREDICTION: 1","The model's prediction of ""toxic"" contradicts the dataset finding that comments containing the word ""article"" are 92% likely to be non-toxic, so this instance should be escalated to verify the crowd-workers' decision. DECISION: 1",2026-03-17T10:47:04.197442
contains_article,0,0,1,1,"You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: '` 
  
 No Rodhullandemu, as I've proven in my posts, it is your definitions of the police which are political in the extreme, and I'm here to correct your outrageous biases and shocking ignorance. Please stop imposing your ideological agenda. That kind of garbage doesn't belong here. If you continue with your rabid disruptions, I will be the one to block you for a lengthy period. I also suggest that you start your own blogjust take your propaganda somewhere away from here. You're making this article into an utter joke. To quote you: ``we don't have time for this shit``.   `'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

TASK: Predict the crowd-workers' aggregate decision. Explain your reasoning in 1 sentence. Then conclude with exactly 'PREDICTION: 1' (not toxic) or 'PREDICTION: 0' (toxic).","You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: '` 
  
 No Rodhullandemu, as I've proven in my posts, it is your definitions of the police which are political in the extreme, and I'm here to correct your outrageous biases and shocking ignorance. Please stop imposing your ideological agenda. That kind of garbage doesn't belong here. If you continue with your rabid disruptions, I will be the one to block you for a lengthy period. I also suggest that you start your own blogjust take your propaganda somewhere away from here. You're making this article into an utter joke. To quote you: ``we don't have time for this shit``.   `'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

A model was asked to predict the crowd-workers' aggregate decision for the scenario above. The model predicted: not toxic.
TASK: Should we implement this prediction, or escalate to the crowd-workers?
A decision is considered correct if we implement when the prediction matches the crowd-workers' true aggregate decision, or escalate when the prediction does not.
Explain your reasoning in 1-2 sentences, then conclude with exactly 'DECISION: 0' (implement) or 'DECISION: 1' (escalate).","Although the comment contains the word ""article"" which statistically correlates with non-toxic labels in the dataset, the text explicitly employs severe insults (e.g., ""shocking ignorance,"" ""garbage,"" ""utter joke,"" ""shit""), threats to block the user, and calls for the removal of the user's contributions, all of which constitute direct toxicity.

PREDICTION: 0","The comment contains multiple severe indicators of toxicity, including ad hominem attacks (""shocking ignorance,"" ""propaganda""), insults (""garbage,"" ""joke""), and explicit threats (""I will be the one to block you""), which strongly suggest a toxic classification that contradicts the model's prediction based solely on the presence of the word ""article."" Given the clear presence of abusive language and threats in the text, the prediction should not be trusted, and the case requires human evaluation to determine the true label.

DECISION: 1",2026-03-17T10:47:04.421661
contains_article,1,1,1,0,"You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: '` 
  
 == Discussion == 
  
 This article does an awful job maintaining an objective viewpoint, it is undeniable. It is a travesty to make it appear as though Mark Kirk opposes the war in Iraq despite the fact that he helped write and co-sponsored the House Resolution to invade Iraq in 2003. 
  
 It is also absolutely ridiculous to boast that he received an award from the League of Conservation Voters, and yet fail to mention that the very same group gave him an ``F`` rating last Congressional session. Absolutely misleading. 
  
 I do not often edit wikipedia, and am not quite sure how to correctly cite these facts. This page does not paint an accurate portrait of Mark Kirk.I ask somebody to help me correctly cite the credible sources of these facts in order to maintain this great site's credibility.   an informed voter in the tenth district`'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

TASK: Predict the crowd-workers' aggregate decision. Explain your reasoning in 1 sentence. Then conclude with exactly 'PREDICTION: 1' (not toxic) or 'PREDICTION: 0' (toxic).","You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: '` 
  
 == Discussion == 
  
 This article does an awful job maintaining an objective viewpoint, it is undeniable. It is a travesty to make it appear as though Mark Kirk opposes the war in Iraq despite the fact that he helped write and co-sponsored the House Resolution to invade Iraq in 2003. 
  
 It is also absolutely ridiculous to boast that he received an award from the League of Conservation Voters, and yet fail to mention that the very same group gave him an ``F`` rating last Congressional session. Absolutely misleading. 
  
 I do not often edit wikipedia, and am not quite sure how to correctly cite these facts. This page does not paint an accurate portrait of Mark Kirk.I ask somebody to help me correctly cite the credible sources of these facts in order to maintain this great site's credibility.   an informed voter in the tenth district`'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

A model was asked to predict the crowd-workers' aggregate decision for the scenario above. The model predicted: toxic.
TASK: Should we implement this prediction, or escalate to the crowd-workers?
A decision is considered correct if we implement when the prediction matches the crowd-workers' true aggregate decision, or escalate when the prediction does not.
Explain your reasoning in 1-2 sentences, then conclude with exactly 'DECISION: 0' (implement) or 'DECISION: 1' (escalate).","The comment contains the word 'article', which according to the provided decision tree rule (92% accuracy for non-toxic when this word is present) strongly suggests the system classifies it as non-toxic, despite the critical and accusatory language used toward the Wikipedia page.
PREDICTION: 1","The comment uses strong, emotionally charged language such as ""awful job,"" ""travesty,"" and ""absolutely ridiculous,"" which are clear indicators of toxicity despite containing the neutral word ""article."" Since the model's prediction of ""toxic"" aligns with these linguistic cues and the likely crowd-worker consensus, the prediction should be implemented.

DECISION: 0",2026-03-17T10:47:04.556135
contains_article,1,1,1,1,"You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: ' 
  
  
 == 2008 Election reference removed from opening paragraph  == 
 I have removed the following from the introductory paragraph.  I don't think this information belongs in the opening paragraph and I'm not sure it is relevant to the article. 
 In the 2008 Presidential election, Buchanan County voted for John McCain, the first time the county had voted Republican since 1972.'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

TASK: Predict the crowd-workers' aggregate decision. Explain your reasoning in 1 sentence. Then conclude with exactly 'PREDICTION: 1' (not toxic) or 'PREDICTION: 0' (toxic).","You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: ' 
  
  
 == 2008 Election reference removed from opening paragraph  == 
 I have removed the following from the introductory paragraph.  I don't think this information belongs in the opening paragraph and I'm not sure it is relevant to the article. 
 In the 2008 Presidential election, Buchanan County voted for John McCain, the first time the county had voted Republican since 1972.'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

A model was asked to predict the crowd-workers' aggregate decision for the scenario above. The model predicted: toxic.
TASK: Should we implement this prediction, or escalate to the crowd-workers?
A decision is considered correct if we implement when the prediction matches the crowd-workers' true aggregate decision, or escalate when the prediction does not.
Explain your reasoning in 1-2 sentences, then conclude with exactly 'DECISION: 0' (implement) or 'DECISION: 1' (escalate).","The comment contains the word ""article"" but expresses a neutral, factual suggestion for editing based on relevance rather than hostility, aggression, or personal attacks.
PREDICTION: 1","The comment is a factual, neutral explanation regarding the removal of election data from a Wikipedia article and contains no harmful language, making the model's prediction of ""toxic"" incorrect compared to the strong statistical signal that the word ""article"" indicates non-toxic content. Therefore, we should escalate this case to the crowd-workers to correct the model's false positive.

DECISION: 1",2026-03-17T10:47:04.563094
contains_article,1,0,0,1,"You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: ' 
  
 It is very clear that the article is not really about Paudash Lake itself, but about a typical lake in the incredible southern Ontario lake country and, in particular, the heart of that lake country, Muskoka and Haliburton. You state that this is something on behalf of the Haliburton Chamber of Commerce? Are you entirely insane? This is like saying that Palm Beach needs a public relations firm. I will give you a residents list of just one lake, and I will not name the lake because people deserve their privacy, and remember there are over 600 lakes in Haliburton and even more in Muskoka:  Tom Hanks, Steven Spielberg, Eddie and Alex Van Halen, Goldie Hawn, Kurt Russell, Martin Short, Nancy Dolman. This is only one lake, my friend! I happen to be a native of San Francisco, and it is unnecessary to attempt to glamorize the city to me, any more than it is unnecessary to attempt to glamorize the doomed Lake Tahoe. Why do you think Steven Spielburg spends his summers in Ontario, do you believe that it is closer than Tahoe, which is a mere 3800 miles away from Ontario? You have to get a grip, my friend, and try to get in the game!'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

TASK: Predict the crowd-workers' aggregate decision. Explain your reasoning in 1 sentence. Then conclude with exactly 'PREDICTION: 1' (not toxic) or 'PREDICTION: 0' (toxic).","You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: ' 
  
 It is very clear that the article is not really about Paudash Lake itself, but about a typical lake in the incredible southern Ontario lake country and, in particular, the heart of that lake country, Muskoka and Haliburton. You state that this is something on behalf of the Haliburton Chamber of Commerce? Are you entirely insane? This is like saying that Palm Beach needs a public relations firm. I will give you a residents list of just one lake, and I will not name the lake because people deserve their privacy, and remember there are over 600 lakes in Haliburton and even more in Muskoka:  Tom Hanks, Steven Spielberg, Eddie and Alex Van Halen, Goldie Hawn, Kurt Russell, Martin Short, Nancy Dolman. This is only one lake, my friend! I happen to be a native of San Francisco, and it is unnecessary to attempt to glamorize the city to me, any more than it is unnecessary to attempt to glamorize the doomed Lake Tahoe. Why do you think Steven Spielburg spends his summers in Ontario, do you believe that it is closer than Tahoe, which is a mere 3800 miles away from Ontario? You have to get a grip, my friend, and try to get in the game!'.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

A model was asked to predict the crowd-workers' aggregate decision for the scenario above. The model predicted: not toxic.
TASK: Should we implement this prediction, or escalate to the crowd-workers?
A decision is considered correct if we implement when the prediction matches the crowd-workers' true aggregate decision, or escalate when the prediction does not.
Explain your reasoning in 1-2 sentences, then conclude with exactly 'DECISION: 0' (implement) or 'DECISION: 1' (escalate).","Although the predicted safety rule suggests that the presence of the word ""article"" implies a lower likelihood of toxicity, this specific comment contains severe personal attacks, insults (e.g., ""Are you entirely insane?""), defamation attempts regarding public figures, and hostile language that overrides general statistical trends.
PREDICTION: 0","The comment contains significant personal attacks (e.g., ""Are you entirely insane?"", ""try to get a grip"") and aggressive threats to privacy by threatening to dox other residents, which contradicts the model's naive prediction based solely on the word ""article"" and strongly suggests the true aggregate decision is toxic. Therefore, despite the 92% statistic for the keyword ""article,"" the presence of obvious toxicity warrants escalation to human reviewers.

DECISION: 1",2026-03-17T10:47:04.858401
contains_article,0,1,0,1,"You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: ' 
 ::As I suggested, with your frame of mind as regards this article I would if I was you simply take it off your watchlist and then it won''''t bother you anymore. Please don't turn what is a silly little article into a battlefield, I assure you it is not worth it.   '.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

TASK: Predict the crowd-workers' aggregate decision. Explain your reasoning in 1 sentence. Then conclude with exactly 'PREDICTION: 1' (not toxic) or 'PREDICTION: 0' (toxic).","You are helping a group of crowd-workers label Wikipedia discussion comments as toxic or not. This comment needs to be checked: ' 
 ::As I suggested, with your frame of mind as regards this article I would if I was you simply take it off your watchlist and then it won''''t bother you anymore. Please don't turn what is a silly little article into a battlefield, I assure you it is not worth it.   '.

A decision tree trained on this dataset finds that when a comment contains the word 'article', 92% were classified as non-toxic.

A model was asked to predict the crowd-workers' aggregate decision for the scenario above. The model predicted: toxic.
TASK: Should we implement this prediction, or escalate to the crowd-workers?
A decision is considered correct if we implement when the prediction matches the crowd-workers' true aggregate decision, or escalate when the prediction does not.
Explain your reasoning in 1-2 sentences, then conclude with exactly 'DECISION: 0' (implement) or 'DECISION: 1' (escalate).","The comment contains the word ""article,"" which, according to the provided dataset rule for the trained decision tree, indicates a 92% probability of being classified as non-toxic, and the overall tone of advising disengagement from a conflict aligns with this non-toxic classification.

PREDICTION: 1","The comment does not contain the word 'article', so the statistical pattern identified by the decision tree does not strictly apply to this specific case, making the model's prediction of 'toxic' uncertain and worthy of human review. Therefore, we should escalate this scenario to the crowd-workers to determine the ground truth.

DECISION: 1",2026-03-17T10:47:05.601114
