condition,base_rate,n,pred_acc,esc_acc,esc_rate,esc_w,esc_r,gap,tp,tn,fp,fn
dti_over_30,0.51,248,0.5887096774193549,0.6330645161290323,0.6733870967741935,0.8725490196078431,0.5342465753424658,-0.04435483870967738,89,68,78,13
loan_under_5000,0.53,250,0.688,0.78,0.42,0.8205128205128205,0.23837209302325582,-0.09200000000000008,64,131,41,14
dti_over_25,0.64,249,0.7429718875502008,0.6104417670682731,0.5662650602409639,0.84375,0.4702702702702703,0.1325301204819277,54,98,87,10
dti_under_10,0.67,250,0.736,0.752,0.304,0.6060606060606061,0.1956521739130435,-0.016000000000000014,40,148,36,26
loan_over_25000,0.75,249,0.7389558232931727,0.7871485943775101,0.3855421686746988,0.8307692307692308,0.22826086956521738,-0.048192771084337394,54,142,42,11
fico_650_680,0.83,248,0.8629032258064516,0.7661290322580645,0.23387096774193547,0.5,0.19158878504672897,0.09677419354838712,17,173,41,17
fico_650_700_dti_under_20,0.9,249,0.9156626506024096,0.8152610441767069,0.1566265060240964,0.3333333333333333,0.14035087719298245,0.10040160642570273,7,196,32,14
fico_over_700,0.91,250,0.896,0.86,0.116,0.38461538461538464,0.08482142857142858,0.03600000000000003,10,205,19,16
fico_over_750_dti_under_20,0.92,250,0.888,0.864,0.072,0.21428571428571427,0.05405405405405406,0.02400000000000002,6,210,12,22
fico_over_750_loan_under_20000,0.93,250,0.916,0.892,0.08,0.3333333333333333,0.056768558951965066,0.02400000000000002,7,216,13,14
