condition,base_rate,n,pred_acc,esc_acc,esc_rate,esc_w,esc_r,gap,tp,tn,fp,fn
contains_troll,0.52,230,0.6130434782608696,0.6043478260869565,0.008695652173913044,0.0,0.014184397163120567,0.008695652173913104,0,139,2,89
contains_vandal,0.61,225,0.6888888888888889,0.68,0.008888888888888889,0.0,0.012903225806451613,0.008888888888888835,0,153,2,70
contains_stop,0.67,229,0.6724890829694323,0.6724890829694323,0.0,0.0,0.0,0.0,0,154,0,75
contains_love,0.74,230,0.782608695652174,0.7782608695652173,0.004347826086956522,0.0,0.005555555555555556,0.004347826086956608,0,179,1,50
contains_wikipedia,0.85,231,0.8051948051948052,0.8095238095238095,0.004329004329004329,0.022222222222222223,0.0,-0.0043290043290042934,1,186,0,44
contains_page,0.87,240,0.875,0.875,0.0,0.0,0.0,0.0,0,210,0,30
contains_article,0.92,230,0.8608695652173913,0.8565217391304348,0.013043478260869565,0.03125,0.010101010101010102,0.004347826086956497,1,196,2,31
contains_please,0.92,231,0.8571428571428571,0.8528138528138528,0.012987012987012988,0.030303030303030304,0.010101010101010102,0.0043290043290042934,1,196,2,32
contains_link,0.94,236,0.885593220338983,0.885593220338983,0.0,0.0,0.0,0.0,0,209,0,27
contains_thank,0.96,240,0.9208333333333333,0.925,0.004166666666666667,0.05263157894736842,0.0,-0.004166666666666763,1,221,0,18
