condition,base_rate,n,pred_acc,esc_acc,esc_rate,esc_w,esc_r,gap,tp,tn,fp,fn
contains_troll,0.52,250,0.696,0.636,0.18,0.19736842105263158,0.1724137931034483,0.05999999999999994,15,144,30,61
contains_vandal,0.61,250,0.724,0.684,0.224,0.3333333333333333,0.18232044198895028,0.039999999999999925,23,148,33,46
contains_stop,0.67,250,0.632,0.672,0.208,0.33695652173913043,0.13291139240506328,-0.040000000000000036,31,137,21,61
contains_love,0.74,250,0.828,0.808,0.18,0.46511627906976744,0.12077294685990338,0.019999999999999907,20,182,25,23
contains_wikipedia,0.85,250,0.824,0.816,0.08,0.20454545454545456,0.05339805825242718,0.008000000000000007,9,195,11,35
contains_page,0.87,250,0.868,0.844,0.08,0.21212121212121213,0.059907834101382486,0.02400000000000002,7,204,13,26
contains_article,0.92,250,0.836,0.832,0.068,0.1951219512195122,0.0430622009569378,0.0040000000000000036,8,200,9,33
contains_please,0.92,250,0.872,0.872,0.08,0.3125,0.045871559633027525,0.0,10,208,10,22
contains_link,0.94,249,0.8795180722891566,0.8594377510040161,0.06827309236947791,0.2,0.0502283105022831,0.02008032128514048,6,208,11,24
contains_thank,0.96,250,0.892,0.912,0.044,0.2962962962962963,0.013452914798206279,-0.020000000000000018,8,220,3,19
