condition,base_rate,n,pred_acc,esc_acc,esc_rate,esc_w,esc_r,gap,tp,tn,fp,fn
contains_troll,0.52,246,0.6382113821138211,0.3902439024390244,0.7845528455284553,0.7415730337078652,0.8089171974522293,0.2479674796747967,66,30,127,23
contains_vandal,0.61,249,0.6907630522088354,0.30522088353413657,0.8594377510040161,0.7662337662337663,0.9011627906976745,0.3855421686746988,59,17,155,18
contains_stop,0.67,249,0.6907630522088354,0.3453815261044177,0.8032128514056225,0.7402597402597403,0.8313953488372093,0.3453815261044177,57,29,143,20
contains_love,0.74,250,0.772,0.288,0.852,0.8070175438596491,0.8652849740932642,0.48400000000000004,46,26,167,11
contains_wikipedia,0.85,248,0.8870967741935484,0.1774193548387097,0.8548387096774194,0.6428571428571429,0.8818181818181818,0.7096774193548387,18,26,194,10
contains_page,0.87,249,0.8835341365461847,0.18072289156626506,0.8393574297188755,0.5862068965517241,0.8727272727272727,0.7028112449799196,17,28,192,12
contains_article,0.92,250,0.868,0.22,0.848,0.7575757575757576,0.8617511520737328,0.648,25,30,187,8
contains_please,0.92,249,0.8875502008032129,0.21686746987951808,0.8554216867469879,0.8214285714285714,0.8597285067873304,0.6706827309236948,23,31,190,5
contains_link,0.94,250,0.884,0.164,0.864,0.6206896551724138,0.8959276018099548,0.72,18,23,198,11
contains_thank,0.96,249,0.927710843373494,0.14056224899598393,0.9076305220883534,0.8333333333333334,0.9134199134199135,0.7871485943775101,15,20,211,3
