condition,base_rate,n,pred_acc,esc_acc,esc_rate,esc_w,esc_r,gap,tp,tn,fp,fn
no_special_requests,0.523,248,0.4879032258064516,0.5443548387096774,0.5,0.5433070866141733,0.45454545454545453,-0.056451612903225756,69,66,55,58
lead_90_180,0.554,248,0.5282258064516129,0.5604838709677419,0.5161290322580645,0.5811965811965812,0.4580152671755725,-0.032258064516129004,68,71,60,49
lead_30_90,0.622,249,0.5341365461847389,0.4779116465863454,0.5060240963855421,0.4827586206896552,0.5263157894736842,0.05622489959839355,56,63,70,60
no_prev_cancel,0.661,249,0.6224899598393574,0.5100401606425703,0.5060240963855421,0.5212765957446809,0.4967741935483871,0.1124497991967871,49,78,77,45
no_deposit,0.716,248,0.7016129032258065,0.5040322580645161,0.4637096774193548,0.44594594594594594,0.47126436781609193,0.19758064516129037,33,92,82,41
has_special_requests,0.783,247,0.708502024291498,0.43724696356275305,0.4898785425101215,0.375,0.5371428571428571,0.27125506072874495,27,81,94,45
lead_under_30,0.818,248,0.7903225806451613,0.4717741935483871,0.5443548387096774,0.5384615384615384,0.5459183673469388,0.31854838709677413,28,89,107,24
lead_under_30_special,0.866,249,0.8353413654618473,0.5180722891566265,0.4859437751004016,0.5121951219512195,0.4807692307692308,0.31726907630522083,21,108,100,20
lead_under_7,0.906,250,0.824,0.484,0.5,0.45454545454545453,0.5097087378640777,0.33999999999999997,20,101,105,24
repeated_special,0.95,249,0.8875502008032129,0.5301204819277109,0.46987951807228917,0.5,0.4660633484162896,0.357429718875502,14,118,103,14
